# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Uelm_bnd
# 14 Uelm_out_mvw
# 15 Uelm_inj_mvw
# 16 Dens_solar_ion
# 17 Ntot_solar_ion
# 18 Zavg_solar_ion
# 19 Ukin_solar_ion
# 20 Urad_solar_ion
# 21 Dens_solar_electron
# 22 Ntot_solar_electron
# 23 Zavg_solar_electron
# 24 Ukin_solar_electron
# 25 Urad_solar_electron
# 26 Uelm_Ex
# 27 Uelm_Ey
# 28 Uelm_Ez
# 29 Uelm_Bx_m
# 30 Uelm_By_m
# 31 Uelm_Bz_m
# 32 ExMin
# 33 ExMinCell
# 34 ExMax
# 35 ExMaxCell
# 36 EyMin
# 37 EyMinCell
# 38 EyMax
# 39 EyMaxCell
# 40 EzMin
# 41 EzMinCell
# 42 EzMax
# 43 EzMaxCell
# 44 Bx_mMin
# 45 Bx_mMinCell
# 46 Bx_mMax
# 47 Bx_mMaxCell
# 48 By_mMin
# 49 By_mMinCell
# 50 By_mMax
# 51 By_mMaxCell
# 52 Bz_mMin
# 53 Bz_mMinCell
# 54 Bz_mMax
# 55 Bz_mMaxCell
# 56 JxMin
# 57 JxMinCell
# 58 JxMax
# 59 JxMaxCell
# 60 JyMin
# 61 JyMinCell
# 62 JyMax
# 63 JyMaxCell
# 64 JzMin
# 65 JzMinCell
# 66 JzMax
# 67 JzMaxCell
# 68 RhoMin
# 69 RhoMinCell
# 70 RhoMax
# 71 RhoMaxCell
# 72 PoyXmin
# 73 PoyXminInst
# 74 PoyYmin
# 75 PoyYminInst
# 76 PoyZmin
# 77 PoyZminInst
# 78 PoyXmax
# 79 PoyXmaxInst
# 80 PoyYmax
# 81 PoyYmaxInst
# 82 PoyZmax
# 83 PoyZmaxInst
#
#        time    Ubal_norm         Ubal         Utot         Uexp         Ukin         Urad    UmBWpairs         Uelm     Ukin_bnd  Ukin_out_mvw  Ukin_inj_mvw     Uelm_bnd  Uelm_out_mvw  Uelm_inj_mvw  Dens_solar_ion  Ntot_solar_ion  Zavg_solar_ion  Ukin_solar_ion  Urad_solar_ion  Dens_solar_electron  Ntot_solar_electron  Zavg_solar_electron  Ukin_solar_electron  Urad_solar_electron      Uelm_Ex      Uelm_Ey      Uelm_Ez    Uelm_Bx_m    Uelm_By_m    Uelm_Bz_m        ExMin    ExMinCell        ExMax    ExMaxCell        EyMin    EyMinCell        EyMax    EyMaxCell        EzMin    EzMinCell        EzMax    EzMaxCell      Bx_mMin  Bx_mMinCell      Bx_mMax  Bx_mMaxCell      By_mMin  By_mMinCell      By_mMax  By_mMaxCell      Bz_mMin  Bz_mMinCell      Bz_mMax  Bz_mMaxCell        JxMin    JxMinCell        JxMax    JxMaxCell        JyMin    JyMinCell        JyMax    JyMaxCell        JzMin    JzMinCell        JzMax    JzMaxCell       RhoMin   RhoMinCell       RhoMax   RhoMaxCell      PoyXmin  PoyXminInst      PoyYmin  PoyYminInst      PoyZmin  PoyZminInst      PoyXmax  PoyXmaxInst      PoyYmax  PoyYmaxInst      PoyZmax  PoyZmaxInst
    8.838e+00    9.405e-03    6.283e-04    6.680e-02    6.617e-02    3.305e-02    0.000e+00    0.000e+00    3.375e-02    7.836e-03     0.000e+00     1.833e-02   -1.177e-03     0.000e+00     0.000e+00       7.600e+01       2.909e+06       1.000e+00       2.499e-02       0.000e+00            7.567e+01            2.897e+06           -1.000e+00            8.059e-03            0.000e+00    1.183e-04    1.588e-04    1.607e-04    3.675e-03    2.857e-02    1.068e-03   -2.583e-01      1024597    2.842e-01      1029885   -3.976e-01      1010434    3.691e-01      1028183   -3.743e-01      1012848    3.554e-01      1018408   -3.537e+00         7488    3.537e+00         8895   -4.605e+00         8128    1.203e+00         9663   -1.343e+00         7493    1.343e+00         7481   -5.794e+00      1047158    6.474e+00      1023450   -8.102e+00      1025376    9.617e+00      1023753   -9.025e+00      1030031    9.703e+00      1024580   -3.125e+02      1035832    2.572e+02      1035055   -1.123e-04   -1.867e-07   -1.431e-04   -1.129e-08   -2.913e-03    1.237e-07    1.536e-04   -2.535e-07   -1.679e-04    4.980e-09    2.006e-03    1.415e-07
    8.891e+00    9.441e-03    6.313e-04    6.687e-02    6.624e-02    3.312e-02    0.000e+00    0.000e+00    3.375e-02    7.880e-03     0.000e+00     1.844e-02   -1.179e-03     0.000e+00     0.000e+00       7.613e+01       2.914e+06       1.000e+00       2.506e-02       0.000e+00            7.580e+01            2.901e+06           -1.000e+00            8.056e-03            0.000e+00    1.183e-04    1.604e-04    1.626e-04    3.674e-03    2.857e-02    1.068e-03   -2.532e-01      1000652    2.369e-01      1014820   -3.385e-01       999870    3.180e-01      1021708   -3.956e-01      1022679    3.314e-01      1000441   -3.537e+00         7487    3.537e+00         8895   -4.606e+00         8127    1.203e+00         9664   -1.342e+00         7493    1.342e+00         8901   -5.974e+00      1019191    6.215e+00      1000393   -7.979e+00      1027624    8.843e+00      1023707   -8.685e+00      1030450    9.003e+00      1018408   -3.003e+02      1041213    2.503e+02      1035055   -1.135e-04   -1.332e-07   -1.432e-04   -8.166e-09   -2.914e-03   -7.794e-08    1.559e-04   -2.073e-07   -1.680e-04    5.808e-09    2.004e-03    1.700e-07
    8.945e+00    9.469e-03    6.338e-04    6.694e-02    6.630e-02    3.319e-02    0.000e+00    0.000e+00    3.375e-02    7.923e-03     0.000e+00     1.855e-02   -1.181e-03     0.000e+00     0.000e+00       7.625e+01       2.919e+06       1.000e+00       2.510e-02       0.000e+00            7.594e+01            2.907e+06           -1.000e+00            8.091e-03            0.000e+00    1.169e-04    1.608e-04    1.605e-04    3.674e-03    2.857e-02    1.068e-03   -2.271e-01      1001222    3.205e-01      1019191   -3.575e-01      1007323    3.731e-01      1025625   -3.607e-01      1030518    3.429e-01      1000299   -3.537e+00         7488    3.537e+00         8896   -4.606e+00         8127    1.203e+00         6591   -1.343e+00         8889    1.343e+00         8901   -5.881e+00      1030440    6.237e+00      1036085   -8.966e+00      1019496    8.215e+00      1004110   -9.509e+00      1022679    8.037e+00      1008667   -2.923e+02      1038015    2.332e+02      1044720   -1.151e-04   -1.935e-07   -1.432e-04    8.977e-11   -2.915e-03   -2.758e-07    1.583e-04   -2.872e-07   -1.680e-04    3.803e-09    2.003e-03    1.660e-07
    8.999e+00    9.491e-03    6.359e-04    6.701e-02    6.637e-02    3.325e-02    0.000e+00    0.000e+00    3.375e-02    7.965e-03     0.000e+00     1.866e-02   -1.182e-03     0.000e+00     0.000e+00       7.638e+01       2.923e+06       1.000e+00       2.517e-02       0.000e+00            7.608e+01            2.912e+06           -1.000e+00            8.089e-03            0.000e+00    1.238e-04    1.602e-04    1.598e-04    3.675e-03    2.857e-02    1.068e-03   -2.672e-01      1008613    2.691e-01      1016427   -3.470e-01      1018212    3.455e-01      1019496   -3.346e-01      1001844    3.509e-01      1011001   -3.537e+00         7488    3.537e+00         8896   -4.605e+00         8127    1.203e+00         9664   -1.342e+00         7493    1.342e+00         7481   -5.733e+00      1033846    6.129e+00      1016869   -9.287e+00      1001394    8.881e+00      1030305   -9.467e+00      1021238    7.978e+00      1007990   -2.881e+02      1040849    2.610e+02      1034692   -1.165e-04   -1.075e-07   -1.432e-04   -1.418e-09   -2.917e-03   -2.077e-07    1.614e-04   -3.249e-07   -1.680e-04    4.305e-09    2.002e-03    1.230e-07
    9.052e+00    9.481e-03    6.359e-04    6.707e-02    6.644e-02    3.333e-02    0.000e+00    0.000e+00    3.374e-02    8.011e-03     0.000e+00     1.877e-02   -1.181e-03     0.000e+00     0.000e+00       7.650e+01       2.928e+06       1.000e+00       2.526e-02       0.000e+00            7.620e+01            2.917e+06           -1.000e+00            8.076e-03            0.000e+00    1.161e-04    1.563e-04    1.583e-04    3.675e-03    2.857e-02    1.068e-03   -2.278e-01      1000107    2.597e-01      1030098   -3.352e-01      1007862    3.364e-01      1030773   -3.766e-01      1018559    3.789e-01      1018122   -3.537e+00         7488    3.537e+00         8896   -4.605e+00         8127    1.203e+00         9664   -1.342e+00         8889    1.343e+00         7481   -5.968e+00      1039031    5.827e+00      1018426   -9.162e+00      1013757    9.085e+00      1026386   -8.858e+00      1024876    8.381e+00      1027365   -3.188e+02      1040849    2.540e+02      1034692   -1.174e-04   -1.877e-08   -1.433e-04   -8.384e-09   -2.918e-03   -2.952e-08    1.642e-04   -2.242e-07   -1.681e-04    5.001e-09    2.001e-03    4.656e-08
    9.106e+00    9.543e-03    6.407e-04    6.714e-02    6.650e-02    3.339e-02    0.000e+00    0.000e+00    3.375e-02    8.057e-03     0.000e+00     1.888e-02   -1.181e-03     0.000e+00     0.000e+00       7.663e+01       2.933e+06       1.000e+00       2.530e-02       0.000e+00            7.631e+01            2.921e+06           -1.000e+00            8.096e-03            0.000e+00    1.168e-04    1.594e-04    1.624e-04    3.675e-03    2.857e-02    1.068e-03   -2.537e-01      1017241    2.095e-01      1038043   -3.312e-01      1022675    3.857e-01      1021170   -3.518e-01      1024625    3.589e-01      1030458   -3.537e+00         7615    3.537e+00         8896   -4.606e+00         8127    1.203e+00         6591   -1.343e+00         7493    1.343e+00         8901   -6.075e+00       999743    6.421e+00      1037322   -8.583e+00      1001351    8.176e+00      1001663   -9.168e+00      1019239    8.160e+00      1006315   -3.046e+02      1040849    2.351e+02      1046759   -1.181e-04   -1.197e-07   -1.434e-04   -6.057e-09   -2.918e-03    6.982e-08    1.657e-04   -1.247e-07   -1.681e-04    3.767e-09    2.001e-03    2.349e-08
    9.159e+00    9.548e-03    6.417e-04    6.721e-02    6.657e-02    3.346e-02    0.000e+00    0.000e+00    3.374e-02    8.100e-03     0.000e+00     1.899e-02   -1.183e-03     0.000e+00     0.000e+00       7.676e+01       2.938e+06       1.000e+00       2.534e-02       0.000e+00            7.645e+01            2.926e+06           -1.000e+00            8.120e-03            0.000e+00    1.166e-04    1.593e-04    1.581e-04    3.674e-03    2.857e-02    1.069e-03   -2.570e-01      1028055    2.707e-01       999743   -3.499e-01      1024357    3.187e-01      1008181   -3.306e-01      1024875    3.521e-01      1018939   -3.537e+00         7616    3.537e+00         8896   -4.606e+00         8128    1.203e+00         6591   -1.343e+00         7493    1.343e+00         8901   -6.988e+00      1034614    5.650e+00      1016850   -7.579e+00      1013245    8.007e+00      1024924   -8.875e+00      1021792    9.731e+00      1018816   -2.814e+02      1035832    2.457e+02      1042203   -1.199e-04   -2.232e-07   -1.434e-04   -1.886e-09   -2.918e-03    6.311e-08    1.676e-04   -2.319e-07   -1.682e-04    3.875e-09    1.999e-03    1.142e-07
    9.213e+00    9.584e-03    6.448e-04    6.728e-02    6.663e-02    3.354e-02    0.000e+00    0.000e+00    3.374e-02    8.143e-03     0.000e+00     1.910e-02   -1.184e-03     0.000e+00     0.000e+00       7.688e+01       2.943e+06       1.000e+00       2.542e-02       0.000e+00            7.660e+01            2.932e+06           -1.000e+00            8.123e-03            0.000e+00    1.140e-04    1.564e-04    1.574e-04    3.674e-03    2.857e-02    1.068e-03   -2.228e-01      1031572    2.511e-01      1027905   -3.591e-01      1022390    3.356e-01      1025095   -3.641e-01      1023551    3.904e-01       999853   -3.537e+00         7488    3.537e+00         8896   -4.606e+00         8127    1.203e+00         6591   -1.343e+00         8889    1.342e+00         8901   -6.388e+00      1021846    6.122e+00      1047184   -1.018e+01      1022675    9.959e+00      1013757   -8.358e+00      1022827    8.486e+00      1019239   -2.928e+02      1040849    2.420e+02      1045668   -1.210e-04   -6.435e-08   -1.434e-04   -7.583e-09   -2.919e-03   -1.491e-07    1.706e-04   -3.297e-07   -1.682e-04    3.548e-09    1.997e-03    2.398e-07
    9.266e+00    9.612e-03    6.474e-04    6.735e-02    6.670e-02    3.360e-02    0.000e+00    0.000e+00    3.375e-02    8.185e-03     0.000e+00     1.921e-02   -1.185e-03     0.000e+00     0.000e+00       7.701e+01       2.948e+06       1.000e+00       2.547e-02       0.000e+00            7.674e+01            2.937e+06           -1.000e+00            8.131e-03            0.000e+00    1.208e-04    1.573e-04    1.602e-04    3.675e-03    2.857e-02    1.067e-03   -2.150e-01      1038602    2.414e-01      1024810   -3.437e-01      1002459    3.686e-01      1022675   -3.631e-01      1019277    3.941e-01      1030340   -3.537e+00         7488    3.537e+00         8896   -4.606e+00         8128    1.203e+00         9664   -1.343e+00         8889    1.343e+00         7481   -6.100e+00      1028535    5.893e+00      1027905   -7.755e+00      1018339    7.738e+00      1024873   -9.250e+00      1022003    8.615e+00      1014252   -3.082e+02      1046134    2.588e+02      1045668   -1.215e-04   -1.086e-07   -1.435e-04   -8.565e-09   -2.920e-03   -2.662e-07    1.739e-04   -3.292e-07   -1.682e-04    3.653e-09    1.995e-03    3.106e-07
    9.320e+00    9.633e-03    6.494e-04    6.742e-02    6.677e-02    3.368e-02    0.000e+00    0.000e+00    3.374e-02    8.230e-03     0.000e+00     1.932e-02   -1.185e-03     0.000e+00     0.000e+00       7.713e+01       2.952e+06       1.000e+00       2.554e-02       0.000e+00            7.687e+01            2.942e+06           -1.000e+00            8.143e-03            0.000e+00    1.148e-04    1.561e-04    1.556e-04    3.675e-03    2.857e-02    1.068e-03   -2.485e-01      1016613    2.337e-01      1041780   -3.649e-01      1009368    3.893e-01      1020646   -3.559e-01      1004474    4.168e-01      1024875   -3.537e+00         7488    3.537e+00         8768   -4.605e+00         8128    1.203e+00         6591   -1.343e+00         8889    1.342e+00         8901   -5.789e+00      1017171    6.157e+00      1023014   -8.847e+00      1024814    7.974e+00      1000024   -8.429e+00      1025590    9.080e+00      1023215   -3.029e+02      1046134    2.400e+02      1040090   -1.230e-04   -1.753e-07   -1.436e-04   -5.496e-10   -2.921e-03   -7.728e-08    1.770e-04   -3.073e-07   -1.683e-04    5.815e-09    1.993e-03    2.124e-07
    9.373e+00    9.660e-03    6.518e-04    6.748e-02    6.683e-02    3.374e-02    0.000e+00    0.000e+00    3.374e-02    8.276e-03     0.000e+00     1.944e-02   -1.187e-03     0.000e+00     0.000e+00       7.725e+01       2.957e+06       1.000e+00       2.561e-02       0.000e+00            7.699e+01            2.947e+06           -1.000e+00            8.130e-03            0.000e+00    1.141e-04    1.585e-04    1.579e-04    3.675e-03    2.857e-02    1.068e-03   -2.195e-01      1007739    2.401e-01      1031164   -3.417e-01      1025440    3.156e-01      1007867   -4.149e-01      1014689    3.327e-01      1029283   -3.537e+00         7488    3.537e+00         8767   -4.606e+00         8127    1.203e+00         6592   -1.343e+00         7493    1.342e+00         8901   -5.647e+00      1022899    6.034e+00      1047410   -8.537e+00      1025751    8.143e+00      1018102   -9.207e+00      1008408    7.449e+00      1014358   -3.054e+02      1040849    2.328e+02      1035931   -1.251e-04   -1.691e-07   -1.436e-04   -2.257e-09   -2.922e-03   -1.671e-08    1.796e-04   -2.219e-07   -1.684e-04    6.789e-09    1.992e-03    3.369e-08
    9.427e+00    9.688e-03    6.544e-04    6.755e-02    6.689e-02    3.382e-02    0.000e+00    0.000e+00    3.373e-02    8.320e-03     0.000e+00     1.955e-02   -1.191e-03     0.000e+00     0.000e+00       7.738e+01       2.962e+06       1.000e+00       2.564e-02       0.000e+00            7.713e+01            2.952e+06           -1.000e+00            8.176e-03            0.000e+00    1.125e-04    1.520e-04    1.557e-04    3.675e-03    2.857e-02    1.068e-03   -2.328e-01      1025191    2.383e-01      1038903   -3.054e-01      1006389    3.079e-01      1024667   -3.544e-01      1022964    3.550e-01      1008408   -3.537e+00         7487    3.537e+00         8895   -4.606e+00         8127    1.203e+00         9664   -1.342e+00         7493    1.343e+00         8901   -5.641e+00      1039478    6.232e+00      1035723   -9.194e+00      1007844    7.810e+00      1008263   -8.164e+00      1016892    8.930e+00      1027783   -2.971e+02      1035586    2.306e+02      1046234   -1.269e-04   -9.426e-08   -1.437e-04   -8.970e-09   -2.924e-03   -1.505e-07    1.814e-04   -1.642e-07   -1.684e-04    6.024e-09    1.991e-03   -2.512e-08
    9.481e+00    9.732e-03    6.581e-04    6.762e-02    6.696e-02    3.388e-02    0.000e+00    0.000e+00    3.374e-02    8.361e-03     0.000e+00     1.966e-02   -1.192e-03     0.000e+00     0.000e+00       7.750e+01       2.967e+06       1.000e+00       2.570e-02       0.000e+00            7.728e+01            2.958e+06           -1.000e+00            8.186e-03            0.000e+00    1.142e-04    1.578e-04    1.571e-04    3.675e-03    2.857e-02    1.068e-03   -2.505e-01      1029756    2.183e-01      1014801   -3.681e-01      1024968    3.623e-01      1002999   -3.721e-01      1024875    3.370e-01      1018062   -3.537e+00         7487    3.537e+00         8895   -4.606e+00         8127    1.203e+00         9663   -1.342e+00         8889    1.343e+00         7481   -5.692e+00      1024520    6.387e+00      1035723   -7.853e+00      1025844    7.718e+00      1030109   -8.708e+00      1023680    8.167e+00      1008931   -3.229e+02      1041134    2.396e+02      1047112   -1.278e-04   -7.248e-08   -1.437e-04   -7.188e-09   -2.926e-03   -2.238e-07    1.836e-04   -2.783e-07   -1.685e-04    3.532e-09    1.991e-03    8.478e-08
    9.534e+00    9.755e-03    6.603e-04    6.769e-02    6.703e-02    3.396e-02    0.000e+00    0.000e+00    3.373e-02    8.404e-03     0.000e+00     1.977e-02   -1.191e-03     0.000e+00     0.000e+00       7.763e+01       2.971e+06       1.000e+00       2.579e-02       0.000e+00            7.742e+01            2.963e+06           -1.000e+00            8.172e-03            0.000e+00    1.157e-04    1.545e-04    1.544e-04    3.674e-03    2.857e-02    1.068e-03   -2.301e-01      1044526    2.259e-01      1018836   -3.113e-01      1028566    3.177e-01      1022671   -3.445e-01      1018961    3.578e-01      1013104   -3.537e+00         7487    3.537e+00         8767   -4.606e+00         8127    1.203e+00         6591   -1.343e+00         8889    1.342e+00         7481   -6.179e+00      1021765    5.568e+00      1039350   -9.778e+00      1024056    8.361e+00      1018590   -9.894e+00      1027543    9.091e+00      1018207   -3.233e+02      1035586    2.358e+02      1046234   -1.283e-04   -1.270e-07   -1.438e-04   -4.325e-09   -2.927e-03   -2.076e-07    1.866e-04   -2.731e-07   -1.685e-04    2.136e-09    1.990e-03    1.444e-07
    9.588e+00    9.778e-03    6.625e-04    6.776e-02    6.710e-02    3.403e-02    0.000e+00    0.000e+00    3.373e-02    8.450e-03     0.000e+00     1.988e-02   -1.193e-03     0.000e+00     0.000e+00       7.776e+01       2.976e+06       1.000e+00       2.584e-02       0.000e+00            7.754e+01            2.968e+06           -1.000e+00            8.187e-03            0.000e+00    1.105e-04    1.544e-04    1.572e-04    3.675e-03    2.857e-02    1.068e-03   -2.397e-01      1016082    2.259e-01       983846   -2.969e-01      1012236    3.369e-01      1017394   -3.564e-01      1023519    3.615e-01      1022964   -3.537e+00         7488    3.537e+00         8895   -4.605e+00         8127    1.203e+00         6592   -1.343e+00         8889    1.343e+00         8901   -5.667e+00      1046059    6.698e+00      1022942   -7.313e+00      1018866    8.158e+00      1028182   -8.160e+00      1018961    8.397e+00      1030931   -3.013e+02      1034121    2.336e+02      1033112   -1.295e-04   -9.982e-08   -1.438e-04   -6.420e-09   -2.929e-03   -1.529e-07    1.887e-04   -2.138e-07   -1.685e-04    2.640e-09    1.989e-03    9.444e-08
    9.641e+00    9.820e-03    6.661e-04    6.783e-02    6.716e-02    3.409e-02    0.000e+00    0.000e+00    3.373e-02    8.496e-03     0.000e+00     1.999e-02   -1.194e-03     0.000e+00     0.000e+00       7.788e+01       2.981e+06       1.000e+00       2.589e-02       0.000e+00            7.766e+01            2.972e+06           -1.000e+00            8.202e-03            0.000e+00    1.118e-04    1.543e-04    1.555e-04    3.675e-03    2.857e-02    1.068e-03   -2.595e-01      1022814    2.269e-01      1016672   -3.601e-01      1002999    3.317e-01      1000919   -3.368e-01      1027672    3.517e-01      1029024   -3.537e+00         7488    3.537e+00         8896   -4.605e+00         8127    1.204e+00         9663   -1.343e+00         7493    1.342e+00         8901   -6.284e+00      1043464    6.893e+00      1046344   -7.337e+00      1029970    9.236e+00      1017394   -8.781e+00      1007135    9.081e+00      1028684   -3.260e+02      1046380    2.402e+02      1040090   -1.302e-04   -4.098e-08   -1.439e-04   -6.044e-09   -2.930e-03   -8.989e-08    1.908e-04   -2.332e-07   -1.686e-04    4.551e-09    1.988e-03    1.290e-07
    9.695e+00    9.823e-03    6.669e-04    6.789e-02    6.722e-02    3.416e-02    0.000e+00    0.000e+00    3.373e-02    8.541e-03     0.000e+00     2.010e-02   -1.195e-03     0.000e+00     0.000e+00       7.801e+01       2.986e+06       1.000e+00       2.596e-02       0.000e+00            7.779e+01            2.977e+06           -1.000e+00            8.204e-03            0.000e+00    1.089e-04    1.553e-04    1.533e-04    3.675e-03    2.857e-02    1.068e-03   -2.273e-01      1018836    2.289e-01      1019338   -3.275e-01      1024484    3.097e-01      1011313   -3.461e-01      1004607    3.498e-01      1001327   -3.537e+00         7488    3.537e+00         8895   -4.606e+00         8127    1.203e+00         9663   -1.343e+00         7493    1.342e+00         8901   -5.639e+00      1022814    5.461e+00      1033664   -8.392e+00      1003474    7.853e+00      1000919   -9.312e+00      1027672    7.886e+00       998799   -3.385e+02      1046380    2.374e+02      1033112   -1.311e-04   -8.396e-08   -1.439e-04   -1.057e-09   -2.931e-03   -8.743e-08    1.931e-04   -2.206e-07   -1.686e-04    7.448e-09    1.986e-03    1.315e-07
